from_hei,to_hei,n
D  BAYREUT01,SF TAMPERE01,1
D  BAYREUT01,TR ISTANBU04,2
D  BAYREUT01,TR ISTANBU05,6
D  BAYREUT01,UK BANGOR01,1
D  BAYREUT01,UK DUNDEE01,6
D  BAYREUT01,UK EDINBUR01,2
D  BAYREUT01,UK HULL01,2
D  BAYREUT01,UK LEEDS01,1
D  BAYREUT01,UK YORK01,3
D  BERLIN01,A  WIEN01,3
D  BERLIN01,B  ANTWERP01,2
D  BERLIN01,CZ PRAHA07,1
D  BERLIN01,DK KOBENHA01,1
D  BERLIN01,DK ODENSE01,1
D  BERLIN01,E  BARCELO01,1
D  BERLIN01,E  BILBAO01,1
D  BERLIN01,E  GRANADA01,1
D  BERLIN01,E  MADRID03,5
D  BERLIN01,E  MADRID04,4
D  BERLIN01,E  SALAMAN02,4
D  BERLIN01,E  VALENCI01,4
D  BERLIN01,F  MARSEIL84,2
D  BERLIN01,F  PARIS007,1
D  BERLIN01,F  TOURS01,3
D  BERLIN01,HU BUDAPES01,3
D  BERLIN01,I  BOLOGNA01,9
D  BERLIN01,I  NAPOLI01,3
D  BERLIN01,I  PADOVA01,1
D  BERLIN01,I  PISA01,1
D  BERLIN01,I  ROMA01,5
D  BERLIN01,I  ROMA16,3
D  BERLIN01,I  SIENA01,4
D  BERLIN01,I  VERONA01,1
D  BERLIN01,IRLDUBLIN01,3
D  BERLIN01,IRLDUBLIN02,2
D  BERLIN01,IRLGALWAY01,1
D  BERLIN01,IRLLIMERIC01,1
D  BERLIN01,NL AMSTERD01,3
D  BERLIN01,NL AMSTERD02,1
D  BERLIN01,NL GRONING01,1
D  BERLIN01,NL LEIDEN01,1
D  BERLIN01,NL NIJMEGE01,1
D  BERLIN01,P  COIMBRA01,1
D  BERLIN01,P  PORTO02,1
D  BERLIN01,PL KRAKOW01,1
D  BERLIN01,PL WARSZAW01,2
D  BERLIN01,PL WROCLAW01,2
D  BERLIN01,RO CLUJNAP01,1
D  BERLIN01,S  GOTEBOR01,2
D  BERLIN01,S  STOCKHO01,2
D  BERLIN01,SF HELSINK01,1
D  BERLIN01,SI LJUBLJA01,1
D  BERLIN01,TR ISTANBU03,3
D  BERLIN01,TR IZMIR02,1
D  BERLIN01,UK BIRMING02,2
D  BERLIN01,UK CAMBRID01,2
D  BERLIN01,UK CANTERB01,6
D  BERLIN01,UK COVENTR01,7
D  BERLIN01,UK EDINBUR01,12
D  BERLIN01,UK GLASGOW01,3
D  BERLIN01,UK LEEDS01,4
D  BERLIN01,UK LEICEST01,1
D  BERLIN01,UK LONDON029,4
D  BERLIN01,UK LONDON031,2
D  BERLIN01,UK MANCHES01,3
D  BERLIN01,UK NORWICH01,1
D  BERLIN01,UK NOTTING01,1
D  BERLIN01,UK OXFORD01,1
D  BERLIN02,A  WIEN01,1
D  BERLIN02,DK KOBENHA01,1
D  BERLIN02,E  BARCELO01,2
D  BERLIN02,E  SEVILLA01,1
D  BERLIN02,E  TENERIF01,1
D  BERLIN02,IRLCORK01,1
D  BERLIN02,N  BERGEN01,1
D  BERLIN02,PL KRAKOW01,1
D  BERLIN02,PL WARSZAW01,1
D  BERLIN02,TR ISTANBU04,2
D  BERLIN02,UK EDINBUR01,1
D  BERLIN13,A  WIEN01,8
D  BERLIN13,CH BASEL01,2
D  BERLIN13,CH BERN01,1
D  BERLIN13,CH ZURICH01,2
D  BERLIN13,CZ PRAHA07,4
D  BERLIN13,DK KOBENHA01,7
D  BERLIN13,E  ALCAL-H01,3
D  BERLIN13,E  BARCELO01,3
D  BERLIN13,E  MADRID03,5
D  BERLIN13,E  SALAMAN02,5
D  BERLIN13,E  SANTAND01,1
D  BERLIN13,E  SEVILLA01,1
D  BERLIN13,F  MARSEIL84,5
D  BERLIN13,F  NANCY43,1
D  BERLIN13,F  NICE01,2
D  BERLIN13,F  PARIS007,2
D  BERLIN13,F  STRASBO48,1
D  BERLIN13,HU BUDAPES01,4
D  BERLIN13,HU SZEGED01,1
D  BERLIN13,I  FIRENZE01,2
D  BERLIN13,I  NAPOLI01,3
D  BERLIN13,I  PERUGIA01,1
D  BERLIN13,I  ROMA01,6
D  BERLIN13,I  ROMA16,1
D  BERLIN13,IS REYKJAV01,4
D  BERLIN13,N  BERGEN01,5
D  BERLIN13,N  OSLO01,3
D  BERLIN13,NL AMSTERD01,3
D  BERLIN13,PL GDANSK01,1
D  BERLIN13,PL KRAKOW01,3
D  BERLIN13,PL POZNAN01,1
D  BERLIN13,PL WARSZAW01,2
D  BERLIN13,PL WROCLAW01,1
D  BERLIN13,S  GOTEBOR01,6
D  BERLIN13,S  LINKOPI01,3
D  BERLIN13,S  LUND01,3
D  BERLIN13,S  STOCKHO01,4
D  BERLIN13,S  UPPSALA01,1
D  BERLIN13,SF HELSINK01,3
D  BERLIN13,SF TAMPERE01,1
D  BERLIN13,SF TURKU01,1
D  BERLIN13,SK BRATISL02,1
D  BERLIN13,TR ISTANBU03,5
D  BERLIN13,TR ISTANBU05,1
D  BERLIN13,UK BANGOR01,2
D  BERLIN13,UK BELFAST01,1
D  BERLIN13,UK BIRMING02,5
D  BERLIN13,UK BRIGHTO01,2
D  BERLIN13,UK BRISTOL01,3
D  BERLIN13,UK CAMBRID01,2
D  BERLIN13,UK CARDIFF01,1
D  BERLIN13,UK COVENTR01,1
D  BERLIN13,UK EDINBUR01,3
D  BERLIN13,UK EXETER01,2
D  BERLIN13,UK GLASGOW01,1
D  BERLIN13,UK LEICEST01,1
D  BERLIN13,UK LONDON017,6
D  BERLIN13,UK LONDON020,1
D  BERLIN13,UK LONDON029,7
D  BERLIN13,UK MANCHES01,2
D  BERLIN13,UK NEWCAST01,4
D  BERLIN13,UK NOTTING01,3
D  BERLIN13,UK SHEFFIE01,3
D  BERLIN13,UK UXBRIDG01,1
D  BIELEFE01,A  WIEN01,2
D  BIELEFE01,B  ANTWERP01,1
D  BIELEFE01,E  MADRID03,1
D  BIELEFE01,E  MALAGA01,2
D  BIELEFE01,F  PARIS007,3
D  BIELEFE01,I  NAPOLI01,1
D  BIELEFE01,I  TORINO01,1
D  BIELEFE01,IRLCORK01,1
D  BIELEFE01,IRLDUBLIN01,1
D  BIELEFE01,IS REYKJAV01,1
D  BIELEFE01,N  BERGEN01,2
D  BIELEFE01,NL GRONING01,1
D  BIELEFE01,PL KRAKOW01,2
D  BIELEFE01,S  GOTEBOR01,1
D  BIELEFE01,S  UMEA01,3
D  BIELEFE01,S  UPPSALA01,3
D  BIELEFE01,TR ISTANBU03,2
D  BIELEFE01,TR ISTANBU05,3
D  BIELEFE01,UK LONDON017,1
D  BIELEFE01,UK NORWICH01,1
D  BOCHUM01,A  WIEN01,2
D  BOCHUM01,B  ANTWERP01,1
D  BOCHUM01,CZ BRNO05,1
D  BOCHUM01,DK ARHUS01,1
D  BOCHUM01,DK KOBENHA01,1
D  BOCHUM01,E  BADAJOZ01,1
D  BOCHUM01,E  BARCELO01,2
D  BOCHUM01,E  BARCELO15,4
D  BOCHUM01,E  CORDOBA01,5
D  BOCHUM01,E  GRANADA01,1
D  BOCHUM01,E  MADRID03,8
D  BOCHUM01,E  MADRID04,5
D  BOCHUM01,E  MALAGA01,1
D  BOCHUM01,E  OVIEDO01,2
D  BOCHUM01,E  PALMA01,4
D  BOCHUM01,E  SEVILLA01,2
D  BOCHUM01,E  TARRAGO01,4
D  BOCHUM01,E  TENERIF01,5
D  BOCHUM01,E  VALENCI01,2
D  BOCHUM01,E  VIGO01,2
D  BOCHUM01,E  ZARAGOZ01,1
D  BOCHUM01,F  NICE01,3
D  BOCHUM01,F  TOURS01,6
D  BOCHUM01,I  MILANO01,1
D  BOCHUM01,I  PADOVA01,2
D  BOCHUM01,I  PISA01,1
D  BOCHUM01,I  ROMA16,2
D  BOCHUM01,I  SALERNO01,2
D  BOCHUM01,I  UDINE01,1
D  BOCHUM01,IRLCORK01,6
D  BOCHUM01,IRLDUBLIN02,1
D  BOCHUM01,IRLGALWAY01,2
D  BOCHUM01,IRLLIMERIC01,2
D  BOCHUM01,IS REYKJAV01,1
D  BOCHUM01,NL GRONING01,1
D  BOCHUM01,PL POZNAN01,1
D  BOCHUM01,PL WROCLAW01,2
D  BOCHUM01,S  STOCKHO01,2
D  BOCHUM01,TR ANKARA03,1
D  BOCHUM01,TR ISTANBU03,3
D  BOCHUM01,UK BANGOR01,1
D  BOCHUM01,UK GLASGOW02,1
D  BOCHUM01,UK HULL01,2
D  BOCHUM01,UK NEWCAST01,6
D  BONN01,A  WIEN01,2
D  BONN01,B  BRUSSEL01,1
D  BONN01,CH GENEVE01,1
D  BONN01,CZ PRAHA07,3
D  BONN01,DK KOBENHA01,1
D  BONN01,E  BARCELO15,1
D  BONN01,E  GRANADA01,5
D  BONN01,E  MADRID03,2
D  BONN01,E  OVIEDO01,2
D  BONN01,E  SALAMAN02,3
D  BONN01,E  SEVILLA01,3
D  BONN01,E  VALENCI01,4
D  BONN01,E  ZARAGOZ01,3
D  BONN01,F  STRASBO48,1
D  BONN01,I  BOLOGNA01,1
D  BONN01,I  FIRENZE01,10
D  BONN01,I  PADOVA01,1
D  BONN01,I  PARMA01,2
D  BONN01,I  PERUGIA01,2
D  BONN01,I  ROMA02,4
D  BONN01,I  ROMA16,3
D  BONN01,IRLCORK01,4
D  BONN01,IRLGALWAY01,1
D  BONN01,IS REYKJAV01,2
D  BONN01,N  BERGEN01,1
D  BONN01,N  OSLO01,1
D  BONN01,N  TROMSO01,2
D  BONN01,P  COIMBRA01,1
D  BONN01,PL KRAKOW01,1
D  BONN01,PL WARSZAW01,1
D  BONN01,S  STOCKHO01,2
D  BONN01,S  UPPSALA01,1
D  BONN01,SF TURKU01,1
D  BONN01,TR ANKARA03,1
D  BONN01,TR ISTANBU03,3
D  BONN01,UK ABERDEE01,9
D  BONN01,UK BELFAST01,1
D  BONN01,UK GLASGOW01,3
D  BONN01,UK LIVERPO01,4
D  BONN01,UK OXFORD01,2
D  BONN01,UK SHEFFIE01,4
D  BONN01,UK ST-ANDR01,8
D  BONN01,UK SWANSEA01,4
D  BREMEN01,A  WIEN01,2
D  BREMEN01,E  GRANADA01,2
D  BREMEN01,E  MADRID03,1
D  BREMEN01,E  MURCIA01,2
D  BREMEN01,E  OVIEDO01,1
D  BREMEN01,E  TENERIF01,3
D  BREMEN01,E  VALENCI01,5
D  BREMEN01,F  BESANCO01,1
D  BREMEN01,F  NANTES01,4
D  BREMEN01,F  STRASBO48,1
D  BREMEN01,F  TOURS01,1
D  BREMEN01,I  BOLOGNA01,1
D  BREMEN01,IRLDUBLIN04,3
D  BREMEN01,IS REYKJAV01,1
D  BREMEN01,NL GRONING01,2
D  BREMEN01,UK LIVERPO01,8
D  BREMEN01,UK NEWCAST01,1
D  BREMEN01,UK NOTTING01,3
D  DARMSTA01,DK ARHUS01,1
D  DORTMUN01,E  BARCELO02,2
D  DORTMUN01,E  CORDOBA01,2
D  DORTMUN01,I  TRIESTE01,1
D  DORTMUN01,NL GRONING01,2
D  DORTMUN01,P  AVEIRO01,2
D  DORTMUN01,PL KRAKOW01,1
D  DORTMUN01,S  UPPSALA01,2
D  DORTMUN01,SF HELSINK01,1
D  DORTMUN01,TR ANKARA03,1
D  DORTMUN01,TR IZMIR02,1
D  DORTMUN01,UK LEEDS01,1
D  DRESDEN02,A  WIEN01,1
D  DRESDEN02,B  LEUVEN01,1
D  DRESDEN02,CZ BRNO05,1
D  DRESDEN02,CZ OLOMOUC01,1
D  DRESDEN02,CZ PRAHA07,2
D  DRESDEN02,E  GRANADA01,1
D  DRESDEN02,E  MADRID03,1
D  DRESDEN02,E  MALAGA01,2
D  DRESDEN02,E  SANTIAG01,1
D  DRESDEN02,E  VALENCI01,2
D  DRESDEN02,E  ZARAGOZ01,1
D  DRESDEN02,F  BESANCO01,2
D  DRESDEN02,F  NANTES01,2
D  DRESDEN02,I  BOLOGNA01,2
D  DRESDEN02,I  FIRENZE01,3
D  DRESDEN02,I  MESSINA01,1
D  DRESDEN02,I  MILANO03,2
D  DRESDEN02,I  PADOVA01,3
D  DRESDEN02,I  ROMA01,1
D  DRESDEN02,I  ROMA16,1
D  DRESDEN02,IRLCORK01,2
D  DRESDEN02,NL LEIDEN01,3
D  DRESDEN02,PL KRAKOW01,1
D  DRESDEN02,PL WROCLAW01,2
D  DRESDEN02,TR ANTALYA01,1
D  DRESDEN02,UK COVENTR01,1
D  DRESDEN02,UK EXETER01,1
D  DRESDEN02,UK LONDON031,1
D  DUSSELD01,CH BASEL01,2
D  DUSSELD01,CH BERN01,1
D  DUSSELD01,CZ PRAHA07,6
D  DUSSELD01,E  BADAJOZ01,1
D  DUSSELD01,E  CORDOBA01,4
D  DUSSELD01,E  SALAMAN02,3
D  DUSSELD01,E  SANTIAG01,4
D  DUSSELD01,F  BESANCO01,2
D  DUSSELD01,F  NANTES01,7
D  DUSSELD01,F  PARIS007,1
D  DUSSELD01,I  CATANIA01,1
D  DUSSELD01,I  MODENA01,1
D  DUSSELD01,I  NAPOLI01,2
D  DUSSELD01,I  ROMA01,2
D  DUSSELD01,I  SALERNO01,1
D  DUSSELD01,I  TORINO01,5
D  DUSSELD01,I  TRIESTE01,1
D  DUSSELD01,PL KRAKOW01,2
D  DUSSELD01,SF TAMPERE01,1
D  DUSSELD01,TR IZMIR02,2
D  DUSSELD01,UK READING01,2
D  ERLANGE01,A  WIEN01,2
D  ERLANGE01,CH BERN01,1
D  ERLANGE01,E  BARCELO02,1
D  ERLANGE01,E  MADRID03,2
D  ERLANGE01,E  SANTIAG01,2
D  ERLANGE01,E  VALENCI01,3
D  ERLANGE01,F  MARSEIL84,3
D  ERLANGE01,I  BARI01,1
D  ERLANGE01,I  MILANO03,1
D  ERLANGE01,I  VERONA01,1
D  ERLANGE01,IRLCORK01,1
D  ERLANGE01,IRLDUBLIN02,1
D  ERLANGE01,IS REYKJAV01,2
D  ERLANGE01,N  OSLO01,1
D  ERLANGE01,NL LEIDEN01,1
D  ERLANGE01,PL KRAKOW01,2
D  ERLANGE01,PL POZNAN01,1
D  ERLANGE01,S  STOCKHO01,2
D  ERLANGE01,S  UPPSALA01,1
D  ERLANGE01,UK BIRMING02,1
D  ERLANGE01,UK CANTERB01,1
D  ESSEN04,E  BADAJOZ01,3
D  ESSEN04,E  BARCELO01,2
D  ESSEN04,E  GRANADA01,3
D  ESSEN04,E  LA-CORU01,2
D  ESSEN04,E  MALAGA01,4
D  ESSEN04,E  MURCIA01,5
D  ESSEN04,E  OVIEDO01,3
D  ESSEN04,E  SANTIAG01,4
D  ESSEN04,E  VALLADO01,7
D  ESSEN04,E  VIGO01,4
D  ESSEN04,E  ZARAGOZ01,4
D  ESSEN04,NL NIJMEGE01,6
D  ESSEN04,P  PORTO02,1
D  ESSEN04,S  UMEA01,1
D  ESSEN04,S  UPPSALA01,2
D  ESSEN04,SF ESPOO12,1
D  ESSEN04,SF KUOPIO12,3
D  ESSEN04,TR ANKARA01,5
D  ESSEN04,TR ISTANBU05,5
D  ESSEN04,UK EDINBUR01,1
D  FRANKFU01,CH ZURICH01,1
D  FRANKFU01,CZ PRAHA07,2
D  FRANKFU01,DK ARHUS01,1
D  FRANKFU01,DK KOBENHA01,2
D  FRANKFU01,DK ODENSE01,1
D  FRANKFU01,E  BARCELO01,4
D  FRANKFU01,E  BILBAO01,1
D  FRANKFU01,E  GRANADA01,2
D  FRANKFU01,E  MADRID03,3
D  FRANKFU01,E  MALAGA01,2
D  FRANKFU01,E  SANTIAG01,3
D  FRANKFU01,F  MARSEIL84,3
D  FRANKFU01,F  NICE01,1
D  FRANKFU01,F  PARIS007,2
D  FRANKFU01,I  BOLOGNA01,2
D  FRANKFU01,I  FIRENZE01,2
D  FRANKFU01,I  MILANO01,1
D  FRANKFU01,I  PADOVA01,1
D  FRANKFU01,I  ROMA01,2
D  FRANKFU01,IRLDUBLIN02,2
D  FRANKFU01,IRLGALWAY01,2
D  FRANKFU01,N  BERGEN01,1
D  FRANKFU01,N  TROMSO01,2
D  FRANKFU01,P  PORTO02,4
D  FRANKFU01,PL WARSZAW01,1
D  FRANKFU01,S  LUND01,1
D  FRANKFU01,S  STOCKHO01,5
D  FRANKFU01,S  UMEA01,1
D  FRANKFU01,TR ANKARA01,2
D  FRANKFU01,TR ISTANBU03,2
D  FRANKFU01,TR ISTANBU05,2
D  FRANKFU01,TR KAYSERI01,2
D  FRANKFU01,UK BIRMING02,4
D  FRANKFU01,UK CARDIFF01,3
D  FRANKFU01,UK EXETER01,2
D  FRANKFU01,UK LONDON017,4
D  FRANKFU01,UK SHEFFIE01,4
D  FRANKFU01,UK SOUTHAM01,4
D  FREIBUR01,A  INNSBRU01,1
D  FREIBUR01,A  WIEN01,3
D  FREIBUR01,B  LEUVEN01,2
D  FREIBUR01,CZ PRAHA07,2
D  FREIBUR01,DK ARHUS01,1
D  FREIBUR01,E  BARCELO01,4
D  FREIBUR01,E  BARCELO02,1
D  FREIBUR01,E  GRANADA01,2
D  FREIBUR01,E  MADRID03,9
D  FREIBUR01,E  MADRID04,1
D  FREIBUR01,E  OVIEDO01,3
D  FREIBUR01,E  SANTIAG01,2
D  FREIBUR01,E  SEVILLA01,11
D  FREIBUR01,E  TENERIF01,2
D  FREIBUR01,E  VALENCI01,9
D  FREIBUR01,F  NANCY43,1
D  FREIBUR01,F  NICE01,2
D  FREIBUR01,F  PARIS007,2
D  FREIBUR01,F  STRASBO48,5
D  FREIBUR01,F  TOURS01,4
D  FREIBUR01,HU BUDAPES01,1
D  FREIBUR01,I  BARI01,1
D  FREIBUR01,I  BOLOGNA01,4
D  FREIBUR01,I  FIRENZE01,1
D  FREIBUR01,I  PARMA01,1
D  FREIBUR01,I  ROMA01,4
D  FREIBUR01,I  ROMA02,1
D  FREIBUR01,I  ROMA16,1
D  FREIBUR01,IRLDUBLIN01,3
D  FREIBUR01,IRLDUBLIN02,4
D  FREIBUR01,IRLGALWAY01,4
D  FREIBUR01,IS REYKJAV01,2
D  FREIBUR01,N  BERGEN01,1
D  FREIBUR01,N  TROMSO01,4
D  FREIBUR01,NL AMSTERD02,4
D  FREIBUR01,P  COIMBRA01,2
D  FREIBUR01,P  PORTO02,1
D  FREIBUR01,PL KRAKOW01,3
D  FREIBUR01,PL POZNAN01,2
D  FREIBUR01,PL WARSZAW01,1
D  FREIBUR01,S  GOTEBOR01,4
D  FREIBUR01,S  LINKOPI01,1
D  FREIBUR01,S  LUND01,1
D  FREIBUR01,S  STOCKHO01,3
D  FREIBUR01,S  UMEA01,2
D  FREIBUR01,S  UPPSALA01,3
D  FREIBUR01,SF HELSINK01,2
D  FREIBUR01,SI LJUBLJA01,1
D  FREIBUR01,TR ISTANBU03,2
D  FREIBUR01,UK ABERDEE01,6
D  FREIBUR01,UK BIRMING02,2
D  FREIBUR01,UK BRIGHTO01,1
D  FREIBUR01,UK CANTERB01,3
D  FREIBUR01,UK CARDIFF01,1
D  FREIBUR01,UK DUNDEE01,5
D  FREIBUR01,UK DURHAM01,7
D  FREIBUR01,UK EDINBUR01,5
D  FREIBUR01,UK GLASGOW01,1
D  FREIBUR01,UK GUILDFO01,2
D  FREIBUR01,UK LEICEST01,1
D  FREIBUR01,UK LONDON029,2
D  FREIBUR01,UK MANCHES01,6
D  FREIBUR01,UK NOTTING01,4
D  FREIBUR01,UK SHEFFIE01,6
D  FREIBUR01,UK SOUTHAM01,2
D  GIESSEN01,B  GENT01,2
D  GIESSEN01,CZ PRAHA07,2
D  GIESSEN01,DK ARHUS01,2
D  GIESSEN01,E  BARCELO01,1
D  GIESSEN01,E  GRANADA01,2
D  GIESSEN01,E  LA-CORU01,2
D  GIESSEN01,E  MADRID04,1
D  GIESSEN01,E  MADRID14,2
D  GIESSEN01,E  OVIEDO01,1
D  GIESSEN01,E  SANTAND01,1
D  GIESSEN01,E  TARRAGO01,1
D  GIESSEN01,E  VALENCI01,5
D  GIESSEN01,E  VALLADO01,3
D  GIESSEN01,E  VIGO01,1
D  GIESSEN01,F  BESANCO01,4
D  GIESSEN01,F  DIJON01,1
D  GIESSEN01,F  MONTPEL01,3
D  GIESSEN01,HR ZAGREB01,1
D  GIESSEN01,I  BOLOGNA01,1
D  GIESSEN01,LT VILNIUS01,4
D  GIESSEN01,N  BERGEN01,1
D  GIESSEN01,P  BRAGA01,1
D  GIESSEN01,P  COIMBRA01,3
D  GIESSEN01,P  LISBOA02,1
D  GIESSEN01,P  PORTO02,2
D  GIESSEN01,PL WROCLAW01,2
D  GIESSEN01,SF TAMPERE01,1
D  GIESSEN01,TR ISTANBU05,1
D  GIESSEN01,TR IZMIR01,3
D  GIESSEN01,TR IZMIR02,1
D  GIESSEN01,UK GLASGOW01,1
D  GIESSEN01,UK SHEFFIE01,1
D  GREIFS01,CZ BRNO05,1
D  GREIFS01,DK ARHUS01,1
D  GREIFS01,E  OVIEDO01,2
D  GREIFS01,EE TARTU02,2
D  GREIFS01,F  PARIS007,1
D  GREIFS01,IS REYKJAV01,2
D  GREIFS01,LT VILNIUS01,1
D  GREIFS01,N  BERGEN01,2
D  GREIFS01,N  OSLO01,1
D  GREIFS01,PL KRAKOW01,2
D  GREIFS01,PL WARSZAW01,1
D  GREIFS01,PL WROCLAW01,1
D  GREIFS01,S  GOTEBOR01,3
D  GREIFS01,S  LUND01,2
D  GREIFS01,S  UMEA01,2
D  GREIFS01,SF HELSINK01,4
D  GREIFS01,SF TAMPERE01,3
D  GREIFS01,SF TURKU01,1
D  GREIFS01,UK ABERDEE01,4
D  GREIFS01,UK LANCAST01,2
D  HALLE01,E  BARCELO01,1
D  HALLE01,E  VIGO01,1
D  HALLE01,F  STRASBO48,1
D  HALLE01,HU BUDAPES01,1
D  HALLE01,I  BOLOGNA01,2
D  HALLE01,I  GENOVA01,3
D  HALLE01,I  PADOVA01,2
D  HALLE01,I  PARMA01,1
D  HALLE01,I  TRIESTE01,1
D  HALLE01,PL KRAKOW01,1
D  HALLE01,PL POZNAN01,1
D  HALLE01,PL WROCLAW01,1
D  HALLE01,SF OULU01,1
D  HALLE01,TR ISTANBU05,2
D  HALLE01,UK LEEDS01,2
D  HALLE01,UK NEWCAST01,4
D  HAMBURG01,A  WIEN01,5
D  HAMBURG01,CZ PRAHA07,2
D  HAMBURG01,DK KOBENHA01,1
D  HAMBURG01,E  BARCELO01,1
D  HAMBURG01,E  GRANADA01,2
D  HAMBURG01,E  MADRID03,5
D  HAMBURG01,E  SALAMAN02,4
D  HAMBURG01,E  SANTIAG01,2
D  HAMBURG01,E  TENERIF01,2
D  HAMBURG01,EE TARTU02,1
D  HAMBURG01,F  NICE01,1
D  HAMBURG01,F  PARIS007,2
D  HAMBURG01,F  STRASBO48,1
D  HAMBURG01,HR ZAGREB01,2
D  HAMBURG01,I  FERRARA01,2
D  HAMBURG01,I  GENOVA01,4
D  HAMBURG01,I  PADOVA01,2
D  HAMBURG01,I  ROMA16,2
D  HAMBURG01,I  SALERNO01,3
D  HAMBURG01,IRLDUBLIN01,3
D  HAMBURG01,N  TROMSO01,2
D  HAMBURG01,NL LEIDEN01,5
D  HAMBURG01,P  COIMBRA01,2
D  HAMBURG01,PL KRAKOW01,1
D  HAMBURG01,S  STOCKHO01,2
D  HAMBURG01,S  UMEA01,1
D  HAMBURG01,SF HELSINK01,1
D  HAMBURG01,TR ISTANBU03,1
D  HAMBURG01,TR ISTANBU05,2
D  HAMBURG01,UK EDINBUR01,1
D  HAMBURG01,UK LONDON029,4
D  HAMBURG01,UK MANCHES01,3
D  HAMBURG01,UK SHEFFIE01,3
D  HAMBURG01,UK SOUTHAM01,1
D  HANNOVE01,E  ALCAL-H01,1
D  HANNOVE01,E  SALAMAN02,1
D  HANNOVE01,I  SALERNO01,1
D  HANNOVE01,IRLCORK01,2
D  HANNOVE01,UK BRISTOL01,1
D  HANNOVE01,UK GLASGOW01,2
D  HEIDELB01,A  WIEN01,1
D  HEIDELB01,CH BASEL01,1
D  HEIDELB01,CH BERN01,2
D  HEIDELB01,CH GENEVE01,1
D  HEIDELB01,CZ PRAHA07,2
D  HEIDELB01,DK KOBENHA01,1
D  HEIDELB01,E  BARCELO01,6
D  HEIDELB01,E  BARCELO15,1
D  HEIDELB01,E  CASTELL01,1
D  HEIDELB01,E  GRANADA01,5
D  HEIDELB01,E  MADRID03,3
D  HEIDELB01,E  MALAGA01,1
D  HEIDELB01,E  MURCIA01,1
D  HEIDELB01,E  SALAMAN02,9
D  HEIDELB01,E  SANTIAG01,4
D  HEIDELB01,E  SEVILLA01,4
D  HEIDELB01,E  TENERIF01,5
D  HEIDELB01,E  VALENCI01,7
D  HEIDELB01,E  VALLADO01,1
D  HEIDELB01,F  DIJON01,2
D  HEIDELB01,F  NICE01,3
D  HEIDELB01,F  POITIER01,2
D  HEIDELB01,HR ZAGREB01,2
D  HEIDELB01,HU BUDAPES01,1
D  HEIDELB01,I  BOLOGNA01,2
D  HEIDELB01,I  CATANIA01,1
D  HEIDELB01,I  FIRENZE01,2
D  HEIDELB01,I  PALERMO01,1
D  HEIDELB01,I  PAVIA01,1
D  HEIDELB01,I  ROMA01,2
D  HEIDELB01,I  ROMA02,2
D  HEIDELB01,I  SIENA01,3
D  HEIDELB01,IRLDUBLIN04,4
D  HEIDELB01,N  OSLO01,1
D  HEIDELB01,NL AMSTERD01,1
D  HEIDELB01,NL GRONING01,1
D  HEIDELB01,NL LEIDEN01,2
D  HEIDELB01,NL NIJMEGE01,1
D  HEIDELB01,P  COIMBRA01,4
D  HEIDELB01,P  PORTO02,1
D  HEIDELB01,S  LUND01,3
D  HEIDELB01,S  STOCKHO01,1
D  HEIDELB01,S  UPPSALA01,4
D  HEIDELB01,SF TURKU01,1
D  HEIDELB01,UK BELFAST01,1
D  HEIDELB01,UK BIRMING02,2
D  HEIDELB01,UK BRIGHTO01,1
D  HEIDELB01,UK BRISTOL01,6
D  HEIDELB01,UK CANTERB01,2
D  HEIDELB01,UK CARDIFF01,3
D  HEIDELB01,UK DURHAM01,9
D  HEIDELB01,UK EDINBUR01,5
D  HEIDELB01,UK EDINBUR02,3
D  HEIDELB01,UK GUILDFO01,3
D  HEIDELB01,UK LANCAST01,2
D  HEIDELB01,UK LEEDS01,6
D  HEIDELB01,UK LEICEST01,2
D  HEIDELB01,UK LONDON031,3
D  HEIDELB01,UK LOUGHBO01,4
D  HEIDELB01,UK MANCHES01,2
D  HEIDELB01,UK NOTTING01,8
D  HEIDELB01,UK OXFORD01,1
D  HEIDELB01,UK READING01,1
D  HEIDELB01,UK SHEFFIE01,3
D  JENA01,B  ANTWERP01,1
D  JENA01,DK KOBENHA01,1
D  JENA01,E  BARCELO15,1
D  JENA01,E  GRANADA01,1
D  JENA01,E  MADRID03,1
D  JENA01,E  SEVILLA01,2
D  JENA01,E  ZARAGOZ01,1
D  JENA01,F  NICE01,1
D  JENA01,F  STRASBO48,1
D  JENA01,I  MESSINA01,1
D  JENA01,I  PADOVA01,1
D  JENA01,I  PERUGIA01,2
D  JENA01,I  ROMA01,1
D  JENA01,I  SIENA01,2
D  JENA01,I  UDINE01,1
D  JENA01,P  COIMBRA01,1
D  JENA01,P  PORTO02,1
D  JENA01,PL KRAKOW01,1
D  JENA01,UK ABERDEE01,2
D  JENA01,UK BANGOR01,4
D  JENA01,UK CANTERB01,2
D  JENA01,UK NOTTING01,5
D  JENA01,UK SHEFFIE01,1
D  KARLSRU01,I  PADOVA01,1
D  KARLSRU01,N  OSLO01,1
D  KIEL01,A  INNSBRU01,1
D  KIEL01,A  WIEN01,1
D  KIEL01,DK ARHUS01,4
D  KIEL01,DK KOBENHA01,1
D  KIEL01,DK ODENSE01,1
D  KIEL01,E  ALCAL-H01,2
D  KIEL01,E  BILBAO01,1
D  KIEL01,E  GRANADA01,3
